,id,contractId,contractType,stockSymbol,buyerMemberId,sellerMemberId,contractQuantity,contractRate,contractAmount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,tradeTime,securityName
398,,2021053105000962,,SHL,45,37,100,244.0,24400.0,2021-05-31,30085632,147,Imperial Securities Company Pvt. Ltd.,Swarna Laxmi Securities Pvt. Ltd.,2021-05-31T13:14:53.709848,Soaltee Hotel Limited
399,,2021053105000961,,SHL,45,37,100,244.0,24400.0,2021-05-31,30085630,147,Imperial Securities Company Pvt. Ltd.,Swarna Laxmi Securities Pvt. Ltd.,2021-05-31T13:14:53.70925,Soaltee Hotel Limited
400,,2021053105000960,,SHL,29,37,100,244.0,24400.0,2021-05-31,30085628,147,Trisul Securities & Invt. Ltd.,Swarna Laxmi Securities Pvt. Ltd.,2021-05-31T13:14:53.708664,Soaltee Hotel Limited
401,,2021053105000959,,SHL,16,37,100,244.0,24400.0,2021-05-31,30085626,147,Primo Securities (PVT) Ltd.,Swarna Laxmi Securities Pvt. Ltd.,2021-05-31T13:14:53.708052,Soaltee Hotel Limited
402,,2021053105000958,,SHL,38,37,150,244.0,36600.0,2021-05-31,30085624,147,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Swarna Laxmi Securities Pvt. Ltd.,2021-05-31T13:14:53.70747,Soaltee Hotel Limited
403,,2021053105000957,,SHL,42,37,500,244.0,122000.0,2021-05-31,30085622,147,Sani Securities Company Ltd.,Swarna Laxmi Securities Pvt. Ltd.,2021-05-31T13:14:53.706886,Soaltee Hotel Limited
404,,2021053105000956,,SHL,20,37,300,244.0,73200.0,2021-05-31,30085620,147,Sipla Securities Private Limited,Swarna Laxmi Securities Pvt. Ltd.,2021-05-31T13:14:53.706293,Soaltee Hotel Limited
405,,2021053105000955,,SHL,16,37,100,244.0,24400.0,2021-05-31,30085618,147,Primo Securities (PVT) Ltd.,Swarna Laxmi Securities Pvt. Ltd.,2021-05-31T13:14:53.705603,Soaltee Hotel Limited
406,,2021053105000954,,SHL,56,37,250,244.0,61000.0,2021-05-31,30085616,147,Sri Hari Securities Pvt. Ltd.,Swarna Laxmi Securities Pvt. Ltd.,2021-05-31T13:14:53.704607,Soaltee Hotel Limited
407,,2021053105000953,,SHL,56,20,100,244.0,24400.0,2021-05-31,30084978,147,Sri Hari Securities Pvt. Ltd.,Sipla Securities Private Limited,2021-05-31T13:14:06.986463,Soaltee Hotel Limited
408,,2021053105000952,,KLBSL,20,39,44,1652.0,72688.0,2021-05-31,30084857,694,Sipla Securities Private Limited,Sumeru Securities Pvt. Ltd.,2021-05-31T13:13:59.50235,Kisan Lagubitta Bittiya Sanstha Limited
409,,2021053105000951,,SHL,56,37,150,244.0,36600.0,2021-05-31,30084421,147,Sri Hari Securities Pvt. Ltd.,Swarna Laxmi Securities Pvt. Ltd.,2021-05-31T13:13:33.500047,Soaltee Hotel Limited
410,,2021053105000950,,SHL,41,37,150,244.0,36600.0,2021-05-31,30084420,147,Linch Stock Market Ltd.,Swarna Laxmi Securities Pvt. Ltd.,2021-05-31T13:13:33.499415,Soaltee Hotel Limited
411,,2021053105000949,,SHL,59,37,200,244.0,48800.0,2021-05-31,30084418,147,Deevyaa Securities & Stock House Pvt. Ltd,Swarna Laxmi Securities Pvt. Ltd.,2021-05-31T13:13:33.498748,Soaltee Hotel Limited
412,,2021053105000948,,SHL,17,37,100,244.0,24400.0,2021-05-31,30084416,147,ABC Securities Private Limited,Swarna Laxmi Securities Pvt. Ltd.,2021-05-31T13:13:33.49784,Soaltee Hotel Limited
413,,2021053105000947,,SHL,35,37,100,244.0,24400.0,2021-05-31,30084414,147,Kohinoor Investment & Securities Pvt. Ltd.,Swarna Laxmi Securities Pvt. Ltd.,2021-05-31T13:13:33.49716,Soaltee Hotel Limited
414,,2021053105000946,,SHL,38,37,100,244.0,24400.0,2021-05-31,30084412,147,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Swarna Laxmi Securities Pvt. Ltd.,2021-05-31T13:13:33.496537,Soaltee Hotel Limited
415,,2021053105000945,,SHL,35,37,300,244.0,73200.0,2021-05-31,30084410,147,Kohinoor Investment & Securities Pvt. Ltd.,Swarna Laxmi Securities Pvt. Ltd.,2021-05-31T13:13:33.495918,Soaltee Hotel Limited
416,,2021053105000944,,SHL,51,37,100,244.0,24400.0,2021-05-31,30084406,147,Oxford Securities Pvt. Ltd.,Swarna Laxmi Securities Pvt. Ltd.,2021-05-31T13:13:33.495313,Soaltee Hotel Limited
417,,2021053105000943,,SHL,32,37,200,244.0,48800.0,2021-05-31,30084404,147,Premier Securities Company Ltd.,Swarna Laxmi Securities Pvt. Ltd.,2021-05-31T13:13:33.494681,Soaltee Hotel Limited
418,,2021053105000942,,SHL,21,37,100,244.0,24400.0,2021-05-31,30084402,147,Midas Stock Broking Company Private Limited,Swarna Laxmi Securities Pvt. Ltd.,2021-05-31T13:13:33.493968,Soaltee Hotel Limited
419,,2021053105000941,,SHL,16,37,100,244.0,24400.0,2021-05-31,30084400,147,Primo Securities (PVT) Ltd.,Swarna Laxmi Securities Pvt. Ltd.,2021-05-31T13:13:33.49331,Soaltee Hotel Limited
420,,2021053105000940,,SHL,45,37,400,244.0,97600.0,2021-05-31,30084398,147,Imperial Securities Company Pvt. Ltd.,Swarna Laxmi Securities Pvt. Ltd.,2021-05-31T13:13:33.49226,Soaltee Hotel Limited
421,,2021053105000939,,SHL,6,14,2,245.0,490.0,2021-05-31,30081627,147,Agrawal Securities (PVT) Ltd.,Nepal Stock House (PVT) Ltd.,2021-05-31T13:10:38.560435,Soaltee Hotel Limited
422,,2021053105000938,,SHL,22,26,120,245.0,29400.0,2021-05-31,30081564,147,Siprabi Securities Pvt. Ltd.,Asian Securities Private Ltd.,2021-05-31T13:10:34.573062,Soaltee Hotel Limited
423,,2021053105000937,,SHL,11,26,100,245.0,24500.0,2021-05-31,30080620,147,Malla & Malla Stock Broking Company Pvt. Limited,Asian Securities Private Ltd.,2021-05-31T13:09:48.747866,Soaltee Hotel Limited
424,,2021053105000936,,SHL,54,26,100,245.0,24500.0,2021-05-31,30080338,147,Sewa Securities Pvt. Ltd.,Asian Securities Private Ltd.,2021-05-31T13:09:28.428105,Soaltee Hotel Limited
425,,2021053105000935,,SHL,14,26,100,245.0,24500.0,2021-05-31,30080336,147,Nepal Stock House (PVT) Ltd.,Asian Securities Private Ltd.,2021-05-31T13:09:28.427455,Soaltee Hotel Limited
426,,2021053105000934,,SHL,1,26,100,245.0,24500.0,2021-05-31,30080334,147,Kumari Securities Private Limited,Asian Securities Private Ltd.,2021-05-31T13:09:28.426831,Soaltee Hotel Limited
427,,2021053105000933,,SHL,45,26,200,245.0,49000.0,2021-05-31,30080332,147,Imperial Securities Company Pvt. Ltd.,Asian Securities Private Ltd.,2021-05-31T13:09:28.426122,Soaltee Hotel Limited
428,,2021053105000932,,SHL,55,26,199,245.0,48755.0,2021-05-31,30080330,147,Bhrikuti Stock Broking Co. Pvt. Ltd.,Asian Securities Private Ltd.,2021-05-31T13:09:28.425283,Soaltee Hotel Limited
429,,2021053105000931,,SHL,55,3,101,245.0,24745.0,2021-05-31,30079527,147,Bhrikuti Stock Broking Co. Pvt. Ltd.,Arun Securities (PVT) Ltd.,2021-05-31T13:08:45.58392,Soaltee Hotel Limited
430,,2021053105000930,,SHL,36,26,100,246.0,24600.0,2021-05-31,30077742,147,Secured Securities Ltd.,Asian Securities Private Ltd.,2021-05-31T13:07:12.627503,Soaltee Hotel Limited
431,,2021053105000929,,SHL,55,13,100,245.0,24500.0,2021-05-31,30077677,147,Bhrikuti Stock Broking Co. Pvt. Ltd.,Thrive Brokerage House Pvt. Ltd,2021-05-31T13:07:08.727411,Soaltee Hotel Limited
432,,2021053105000928,,SHL,55,35,100,245.0,24500.0,2021-05-31,30077645,147,Bhrikuti Stock Broking Co. Pvt. Ltd.,Kohinoor Investment & Securities Pvt. Ltd.,2021-05-31T13:07:06.977073,Soaltee Hotel Limited
433,,2021053105000927,,SHL,48,35,100,245.0,24500.0,2021-05-31,30077644,147,Trishakti Securities Public Limited,Kohinoor Investment & Securities Pvt. Ltd.,2021-05-31T13:07:06.976063,Soaltee Hotel Limited
434,,2021053105000926,,SHL,58,5,100,245.0,24500.0,2021-05-31,30077396,147,Naasa Securities Co. Ltd.,Market Securities & Exchange (PVT) Ltd.,2021-05-31T13:06:51.92721,Soaltee Hotel Limited
435,,2021053105000925,,SHL,47,5,200,245.0,49000.0,2021-05-31,30077395,147,Neev Securities Pvt. Ltd.,Market Securities & Exchange (PVT) Ltd.,2021-05-31T13:06:51.926532,Soaltee Hotel Limited
436,,2021053105000924,,SHL,51,5,500,245.0,122500.0,2021-05-31,30077393,147,Oxford Securities Pvt. Ltd.,Market Securities & Exchange (PVT) Ltd.,2021-05-31T13:06:51.92584,Soaltee Hotel Limited
437,,2021053105000923,,SHL,28,5,100,245.0,24500.0,2021-05-31,30077391,147,Shree Krishna Securities Ltd.,Market Securities & Exchange (PVT) Ltd.,2021-05-31T13:06:51.925195,Soaltee Hotel Limited
438,,2021053105000922,,SHL,36,5,100,245.0,24500.0,2021-05-31,30077389,147,Secured Securities Ltd.,Market Securities & Exchange (PVT) Ltd.,2021-05-31T13:06:51.92428,Soaltee Hotel Limited
439,,2021053105000921,,SHL,34,43,200,245.0,49000.0,2021-05-31,30077155,147,Vision Securities Pvt. Ltd,South Asian Bulls Pvt. Ltd.,2021-05-31T13:06:36.684618,Soaltee Hotel Limited
440,,2021053105000920,,SHL,45,43,200,245.0,49000.0,2021-05-31,30077153,147,Imperial Securities Company Pvt. Ltd.,South Asian Bulls Pvt. Ltd.,2021-05-31T13:06:36.684008,Soaltee Hotel Limited
441,,2021053105000919,,SHL,11,43,100,245.0,24500.0,2021-05-31,30077151,147,Malla & Malla Stock Broking Company Pvt. Limited,South Asian Bulls Pvt. Ltd.,2021-05-31T13:06:36.683371,Soaltee Hotel Limited
442,,2021053105000918,,SHL,45,43,100,245.0,24500.0,2021-05-31,30077149,147,Imperial Securities Company Pvt. Ltd.,South Asian Bulls Pvt. Ltd.,2021-05-31T13:06:36.682728,Soaltee Hotel Limited
443,,2021053105000917,,SHL,47,43,810,245.0,198450.0,2021-05-31,30077147,147,Neev Securities Pvt. Ltd.,South Asian Bulls Pvt. Ltd.,2021-05-31T13:06:36.682065,Soaltee Hotel Limited
444,,2021053105000916,,SHL,29,43,200,245.0,49000.0,2021-05-31,30077145,147,Trisul Securities & Invt. Ltd.,South Asian Bulls Pvt. Ltd.,2021-05-31T13:06:36.681416,Soaltee Hotel Limited
445,,2021053105000915,,SHL,35,43,100,245.0,24500.0,2021-05-31,30077143,147,Kohinoor Investment & Securities Pvt. Ltd.,South Asian Bulls Pvt. Ltd.,2021-05-31T13:06:36.680761,Soaltee Hotel Limited
446,,2021053105000914,,SHL,1,43,100,245.0,24500.0,2021-05-31,30077141,147,Kumari Securities Private Limited,South Asian Bulls Pvt. Ltd.,2021-05-31T13:06:36.680096,Soaltee Hotel Limited
447,,2021053105000913,,SHL,39,43,500,245.0,122500.0,2021-05-31,30077139,147,Sumeru Securities Pvt. Ltd.,South Asian Bulls Pvt. Ltd.,2021-05-31T13:06:36.679355,Soaltee Hotel Limited
448,,2021053105000912,,SHL,34,43,100,245.0,24500.0,2021-05-31,30077137,147,Vision Securities Pvt. Ltd,South Asian Bulls Pvt. Ltd.,2021-05-31T13:06:36.678477,Soaltee Hotel Limited
449,,2021053105000911,,SHL,58,1,100,245.0,24500.0,2021-05-31,30076966,147,Naasa Securities Co. Ltd.,Kumari Securities Private Limited,2021-05-31T13:06:34.406628,Soaltee Hotel Limited
450,,2021053105000910,,SHL,10,1,100,245.0,24500.0,2021-05-31,30076965,147,Pragyan Securities (PVT) Ltd.,Kumari Securities Private Limited,2021-05-31T13:06:34.405824,Soaltee Hotel Limited
451,,2021053105000909,,KLBSL,20,37,64,1652.0,105728.0,2021-05-31,30077034,694,Sipla Securities Private Limited,Swarna Laxmi Securities Pvt. Ltd.,2021-05-31T13:06:33.301043,Kisan Lagubitta Bittiya Sanstha Limited
452,,2021053105000908,,SHL,32,34,200,245.0,49000.0,2021-05-31,30076882,147,Premier Securities Company Ltd.,Vision Securities Pvt. Ltd,2021-05-31T13:06:29.665392,Soaltee Hotel Limited
453,,2021053105000907,,SHL,33,34,200,245.0,49000.0,2021-05-31,30076421,147,Dakshinkali Investment & Securities Pvt. Ltd.,Vision Securities Pvt. Ltd,2021-05-31T13:06:07.561235,Soaltee Hotel Limited
454,,2021053105000906,,SHL,35,34,100,245.0,24500.0,2021-05-31,30076419,147,Kohinoor Investment & Securities Pvt. Ltd.,Vision Securities Pvt. Ltd,2021-05-31T13:06:07.560554,Soaltee Hotel Limited
455,,2021053105000905,,SHL,49,34,500,245.0,122500.0,2021-05-31,30076417,147,Online Securities Pvt. Ltd.,Vision Securities Pvt. Ltd,2021-05-31T13:06:07.559905,Soaltee Hotel Limited
456,,2021053105000904,,SHL,1,34,200,245.0,49000.0,2021-05-31,30076415,147,Kumari Securities Private Limited,Vision Securities Pvt. Ltd,2021-05-31T13:06:07.559196,Soaltee Hotel Limited
457,,2021053105000903,,SHL,6,34,1000,245.0,245000.0,2021-05-31,30076412,147,Agrawal Securities (PVT) Ltd.,Vision Securities Pvt. Ltd,2021-05-31T13:06:07.558496,Soaltee Hotel Limited
458,,2021053105000902,,SHL,26,34,100,245.0,24500.0,2021-05-31,30076409,147,Asian Securities Private Ltd.,Vision Securities Pvt. Ltd,2021-05-31T13:06:07.557802,Soaltee Hotel Limited
459,,2021053105000901,,SHL,13,34,200,245.0,49000.0,2021-05-31,30076407,147,Thrive Brokerage House Pvt. Ltd,Vision Securities Pvt. Ltd,2021-05-31T13:06:07.557106,Soaltee Hotel Limited
460,,2021053105000900,,SHL,45,34,150,245.0,36750.0,2021-05-31,30076405,147,Imperial Securities Company Pvt. Ltd.,Vision Securities Pvt. Ltd,2021-05-31T13:06:07.556411,Soaltee Hotel Limited
461,,2021053105000899,,SHL,39,34,1000,245.0,245000.0,2021-05-31,30076403,147,Sumeru Securities Pvt. Ltd.,Vision Securities Pvt. Ltd,2021-05-31T13:06:07.555743,Soaltee Hotel Limited
462,,2021053105000898,,SHL,43,34,100,245.0,24500.0,2021-05-31,30076401,147,South Asian Bulls Pvt. Ltd.,Vision Securities Pvt. Ltd,2021-05-31T13:06:07.555048,Soaltee Hotel Limited
463,,2021053105000897,,SHL,16,34,1000,245.0,245000.0,2021-05-31,30076399,147,Primo Securities (PVT) Ltd.,Vision Securities Pvt. Ltd,2021-05-31T13:06:07.554365,Soaltee Hotel Limited
464,,2021053105000896,,SHL,13,34,100,245.0,24500.0,2021-05-31,30076397,147,Thrive Brokerage House Pvt. Ltd,Vision Securities Pvt. Ltd,2021-05-31T13:06:07.553667,Soaltee Hotel Limited
465,,2021053105000895,,SHL,56,34,100,245.0,24500.0,2021-05-31,30076395,147,Sri Hari Securities Pvt. Ltd.,Vision Securities Pvt. Ltd,2021-05-31T13:06:07.552889,Soaltee Hotel Limited
466,,2021053105000894,,SHL,41,34,140,245.0,34300.0,2021-05-31,30076393,147,Linch Stock Market Ltd.,Vision Securities Pvt. Ltd,2021-05-31T13:06:07.552144,Soaltee Hotel Limited
467,,2021053105000893,,SHL,13,34,100,245.0,24500.0,2021-05-31,30076391,147,Thrive Brokerage House Pvt. Ltd,Vision Securities Pvt. Ltd,2021-05-31T13:06:07.551388,Soaltee Hotel Limited
468,,2021053105000892,,SHL,4,34,2000,245.0,490000.0,2021-05-31,30076389,147,Opal Securities Investment (PVT) Ltd.,Vision Securities Pvt. Ltd,2021-05-31T13:06:07.550581,Soaltee Hotel Limited
469,,2021053105000891,,SHL,40,34,1000,245.0,245000.0,2021-05-31,30076386,147,Creative Securities Pvt Ltd,Vision Securities Pvt. Ltd,2021-05-31T13:06:07.549551,Soaltee Hotel Limited
470,,2021053105000890,,SHL,47,26,150,246.0,36900.0,2021-05-31,30076175,147,Neev Securities Pvt. Ltd.,Asian Securities Private Ltd.,2021-05-31T13:05:57.890627,Soaltee Hotel Limited
471,,2021053105000889,,SHL,43,46,350,245.0,85750.0,2021-05-31,30076242,147,South Asian Bulls Pvt. Ltd.,Kalika Securities Pvt. Ltd.,2021-05-31T13:05:57.168833,Soaltee Hotel Limited
472,,2021053105000888,,SHL,54,17,100,246.0,24600.0,2021-05-31,30075121,147,Sewa Securities Pvt. Ltd.,ABC Securities Private Limited,2021-05-31T13:05:04.339279,Soaltee Hotel Limited
473,,2021053105000887,,SHL,43,57,100,245.0,24500.0,2021-05-31,30074454,147,South Asian Bulls Pvt. Ltd.,Aryatara Investment & Securities,2021-05-31T13:04:36.540038,Soaltee Hotel Limited
474,,2021053105000886,,SHL,14,17,100,246.0,24600.0,2021-05-31,30073552,147,Nepal Stock House (PVT) Ltd.,ABC Securities Private Limited,2021-05-31T13:03:58.476973,Soaltee Hotel Limited
475,,2021053105000885,,SHL,49,44,100,246.0,24600.0,2021-05-31,30072977,147,Online Securities Pvt. Ltd.,Dynamic Money Managers Securities Pvt. Ltd.,2021-05-31T13:03:34.721329,Soaltee Hotel Limited
476,,2021053105000884,,SHL,6,6,100,246.0,24600.0,2021-05-31,30072833,147,Agrawal Securities (PVT) Ltd.,Agrawal Securities (PVT) Ltd.,2021-05-31T13:03:27.391094,Soaltee Hotel Limited
477,,2021053105000883,,SHL,1,6,100,246.0,24600.0,2021-05-31,30072565,147,Kumari Securities Private Limited,Agrawal Securities (PVT) Ltd.,2021-05-31T13:03:14.181112,Soaltee Hotel Limited
478,,2021053105000882,,SHL,14,29,100,246.0,24600.0,2021-05-31,30071835,147,Nepal Stock House (PVT) Ltd.,Trisul Securities & Invt. Ltd.,2021-05-31T13:02:28.215067,Soaltee Hotel Limited
479,,2021053105000881,,SHL,34,35,100,245.0,24500.0,2021-05-31,30071412,147,Vision Securities Pvt. Ltd,Kohinoor Investment & Securities Pvt. Ltd.,2021-05-31T13:02:17.062091,Soaltee Hotel Limited
480,,2021053105000880,,SHL,34,35,100,245.0,24500.0,2021-05-31,30071410,147,Vision Securities Pvt. Ltd,Kohinoor Investment & Securities Pvt. Ltd.,2021-05-31T13:02:17.06137,Soaltee Hotel Limited
481,,2021053105000879,,SHL,44,35,100,245.0,24500.0,2021-05-31,30071355,147,Dynamic Money Managers Securities Pvt. Ltd.,Kohinoor Investment & Securities Pvt. Ltd.,2021-05-31T13:02:17.060612,Soaltee Hotel Limited
482,,2021053105000878,,SHL,20,35,100,245.0,24500.0,2021-05-31,30071353,147,Sipla Securities Private Limited,Kohinoor Investment & Securities Pvt. Ltd.,2021-05-31T13:02:17.059914,Soaltee Hotel Limited
483,,2021053105000877,,SHL,45,35,500,245.0,122500.0,2021-05-31,30071351,147,Imperial Securities Company Pvt. Ltd.,Kohinoor Investment & Securities Pvt. Ltd.,2021-05-31T13:02:17.059105,Soaltee Hotel Limited
484,,2021053105000876,,SHL,45,35,100,245.0,24500.0,2021-05-31,30071349,147,Imperial Securities Company Pvt. Ltd.,Kohinoor Investment & Securities Pvt. Ltd.,2021-05-31T13:02:17.057986,Soaltee Hotel Limited
485,,2021053105000875,,SHL,20,29,100,246.0,24600.0,2021-05-31,30071161,147,Sipla Securities Private Limited,Trisul Securities & Invt. Ltd.,2021-05-31T13:02:12.793206,Soaltee Hotel Limited
486,,2021053105000874,,SHL,17,29,200,246.0,49200.0,2021-05-31,30070459,147,ABC Securities Private Limited,Trisul Securities & Invt. Ltd.,2021-05-31T13:01:40.438039,Soaltee Hotel Limited
487,,2021053105000873,,SHL,54,57,500,246.0,123000.0,2021-05-31,30070235,147,Sewa Securities Pvt. Ltd.,Aryatara Investment & Securities,2021-05-31T13:01:29.968726,Soaltee Hotel Limited
488,,2021053105000872,,SHL,45,29,100,246.0,24600.0,2021-05-31,30069033,147,Imperial Securities Company Pvt. Ltd.,Trisul Securities & Invt. Ltd.,2021-05-31T13:00:34.107927,Soaltee Hotel Limited
489,,2021053105000871,,SHL,58,21,100,246.0,24600.0,2021-05-31,30073407,147,Naasa Securities Co. Ltd.,Midas Stock Broking Company Private Limited,2021-05-31T12:59:57.899588,Soaltee Hotel Limited
490,,2021053105000870,,SHL,50,44,100,246.0,24600.0,2021-05-31,30068447,147,Cristal Kanchanjanga Securites Pvt. Ltd.,Dynamic Money Managers Securities Pvt. Ltd.,2021-05-31T12:59:32.920036,Soaltee Hotel Limited
491,,2021053105000869,,SHL,10,56,100,247.0,24700.0,2021-05-31,30066051,147,Pragyan Securities (PVT) Ltd.,Sri Hari Securities Pvt. Ltd.,2021-05-31T12:57:50.026015,Soaltee Hotel Limited
492,,2021053105000868,,SHL,10,21,100,246.0,24600.0,2021-05-31,30066024,147,Pragyan Securities (PVT) Ltd.,Midas Stock Broking Company Private Limited,2021-05-31T12:57:50.025076,Soaltee Hotel Limited
493,,2021053105000867,,SHL,7,54,200,247.0,49400.0,2021-05-31,30067290,147,J.F. Securites (PVT) Ltd.,Sewa Securities Pvt. Ltd.,2021-05-31T12:57:42.381132,Soaltee Hotel Limited
494,,2021053105000866,,SHL,36,7,100,246.0,24600.0,2021-05-31,30063697,147,Secured Securities Ltd.,J.F. Securites (PVT) Ltd.,2021-05-31T12:56:33.537422,Soaltee Hotel Limited
495,,2021053105000865,,SHL,35,44,100,247.0,24700.0,2021-05-31,30063144,147,Kohinoor Investment & Securities Pvt. Ltd.,Dynamic Money Managers Securities Pvt. Ltd.,2021-05-31T12:55:51.648111,Soaltee Hotel Limited
496,,2021053105000864,,SHL,6,21,100,246.0,24600.0,2021-05-31,30062512,147,Agrawal Securities (PVT) Ltd.,Midas Stock Broking Company Private Limited,2021-05-31T12:55:30.46315,Soaltee Hotel Limited
497,,2021053105000863,,SHL,58,3,100,246.0,24600.0,2021-05-31,30062919,147,Naasa Securities Co. Ltd.,Arun Securities (PVT) Ltd.,2021-05-31T12:55:08.426276,Soaltee Hotel Limited
498,,2021053105000862,,SHL,21,3,100,246.0,24600.0,2021-05-31,30062854,147,Midas Stock Broking Company Private Limited,Arun Securities (PVT) Ltd.,2021-05-31T12:55:08.425316,Soaltee Hotel Limited
499,,2021053105000861,,SHL,21,44,100,246.0,24600.0,2021-05-31,30062027,147,Midas Stock Broking Company Private Limited,Dynamic Money Managers Securities Pvt. Ltd.,2021-05-31T12:55:06.626365,Soaltee Hotel Limited
